Event,hive_identity_id,hive_age,Longitude,Latitude,Months,Crop diversity,Distance from roads,Distance from water,DEM,Slope,NDVI,Average temperature,Maximum temperature,Minimum temperature,Precipitation,Sugar-feeding frequency,Pollen-feeding frequency,Hive grading,Oxalic-treatment frequency,Miticide-treatment frequency,Formic-treatment frequency,Movement,Relocation frequency
0,132249,152,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,132249,160,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,116387,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116388,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,107055,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107109,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,134423,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134423,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,107054,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,134424,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134424,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,107112,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107111,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107052,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,116396,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,107045,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107046,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107050,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107051,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107048,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107049,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,102331,168,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,102331,176,-121.907008,38.508592,7,23,0,0.0,29.47036,1.405692,0.342183,25.70274,36.31981,15.08194,0.0,1,0,2,0,1,0,1,1
0,116434,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116435,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,102333,168,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,102333,176,-121.907008,38.508592,7,23,0,0.0,29.47036,1.405692,0.342183,25.70274,36.31981,15.08194,0.0,1,0,2,0,1,0,1,1
0,116437,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116462,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116436,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116419,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,102294,168,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,102294,176,-121.907008,38.508592,7,23,0,0.0,29.47036,1.405692,0.342183,25.70274,36.31981,15.08194,0.0,1,0,2,0,1,0,1,1
0,102296,168,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,102296,176,-121.907008,38.508592,7,23,0,0.0,29.47036,1.405692,0.342183,25.70274,36.31981,15.08194,0.0,1,0,2,0,1,0,1,1
0,116418,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116420,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
1,116420,241,-121.759776,38.350343,9,23,0,0.0,4.158076,1.458742,0.365586,21.55631,30.02316,13.1388,2.270093,0,0,2,0,0,0,1,1
0,102330,168,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,102330,176,-121.907008,38.508592,7,23,0,0.0,29.47036,1.405692,0.342183,25.70274,36.31981,15.08194,0.0,1,0,2,0,1,0,1,1
0,116478,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116479,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116477,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116481,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116464,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116474,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116476,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116399,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116401,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116398,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,134458,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134458,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,116402,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116403,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116404,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116397,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,107951,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107142,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107950,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107949,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,116412,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116414,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116411,164,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,116415,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116416,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116417,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116406,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116407,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116405,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116409,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,116408,164,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107621,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107620,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107618,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107617,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107616,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107851,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107852,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107853,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107623,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107623,175,-121.907008,38.508592,7,23,0,0.0,29.47036,1.405692,0.342183,25.70274,36.31981,15.08194,0.0,1,0,2,0,1,0,1,1
0,107622,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107614,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107614,213,-122.00861,38.596447,8,26,0,10236.05,79.01659,3.780736,0.165724,25.39606,35.11425,15.69251,0.630044,1,0,3,0,1,0,1,1
0,107855,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107362,167,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,133136,151,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,133136,159,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
1,133136,236,-121.812908,38.498904,9,17,0,5118.026,19.58577,1.652769,0.256394,21.79159,30.75677,12.90684,0.818994,0,0,2,0,0,0,0,0
0,107361,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107854,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
1,107854,224,-121.907008,38.508592,8,23,0,0.0,29.47036,1.405692,0.294237,25.76219,35.34759,16.19931,0.573007,0,0,2,0,0,0,1,1
0,107613,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107613,213,-122.00861,38.596447,8,26,0,10236.05,79.01659,3.780736,0.165724,25.39606,35.11425,15.69251,0.630044,1,0,3,0,1,0,1,1
0,107612,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,105938,167,-121.825091,38.618564,7,27,0,0.0,19.76916,1.557247,0.29632,25.38439,35.87258,14.89875,0.0,1,0,2,0,1,0,0,0
0,105937,167,-121.825091,38.618564,7,27,0,0.0,19.76916,1.557247,0.29632,25.38439,35.87258,14.89875,0.0,1,0,2,0,1,0,0,0
0,107849,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
1,107849,224,-121.907008,38.508592,8,23,0,0.0,29.47036,1.405692,0.294237,25.76219,35.34759,16.19931,0.573007,0,0,2,0,0,0,1,1
0,107850,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,134513,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134513,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134512,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134512,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,107948,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107863,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107870,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107878,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107879,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,134511,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134511,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,121483,160,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,121483,168,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,121484,160,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,121484,168,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,107232,167,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
1,121477,162,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,107350,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107349,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107856,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,130928,154,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,130928,200,-122.00861,38.596447,8,26,0,10236.05,79.01659,3.780736,0.165724,25.39606,35.11425,15.69251,0.630044,1,0,3,0,1,0,1,1
0,107360,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
1,107360,235,-121.86962,38.498298,9,27,0,5118.026,25.75341,1.439293,0.227536,21.77491,30.62164,12.97341,1.154771,0,0,2,0,0,0,0,0
0,107359,167,-121.86962,38.498298,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,2,0,2,0,2,0,0,0
0,107858,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107859,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107857,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107860,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,107861,167,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,130929,154,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,130929,200,-122.00861,38.596447,8,26,0,10236.05,79.01659,3.780736,0.165724,25.39606,35.11425,15.69251,0.630044,1,0,3,0,1,0,1,1
0,130933,154,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,130933,200,-122.00861,38.596447,8,26,0,10236.05,79.01659,3.780736,0.165724,25.39606,35.11425,15.69251,0.630044,1,0,3,0,1,0,1,1
0,130934,154,-121.868395,38.484916,7,27,0,5118.026,25.75341,1.439293,0.285631,25.37316,35.93597,14.80751,0.0,1,0,2,0,1,0,0,0
0,130934,200,-122.00861,38.596447,8,26,0,10236.05,79.01659,3.780736,0.165724,25.39606,35.11425,15.69251,0.630044,1,0,3,0,1,0,1,1
0,133123,151,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,106288,167,-121.825091,38.618564,7,27,0,0.0,19.76916,1.557247,0.29632,25.38439,35.87258,14.89875,0.0,1,0,2,0,1,0,0,0
0,133124,151,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,106297,167,-121.825091,38.618564,7,27,0,0.0,19.76916,1.557247,0.29632,25.38439,35.87258,14.89875,0.0,1,0,2,0,1,0,0,0
0,133133,151,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,133133,159,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
1,133133,236,-121.812908,38.498904,9,17,0,5118.026,19.58577,1.652769,0.256394,21.79159,30.75677,12.90684,0.818994,0,0,2,0,0,0,0,0
0,137801,133,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,137801,141,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,133132,151,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,133132,159,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,133126,151,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,133135,151,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,133135,159,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,133134,151,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,133134,159,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,133125,151,-121.799944,38.479935,7,30,0,5118.026,17.19752,1.623197,0.279526,25.20003,35.74806,14.65187,0.0,2,0,2,0,2,0,0,0
0,134519,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134519,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134518,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134518,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134517,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134517,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,105783,167,-121.825091,38.618564,7,27,0,0.0,19.76916,1.557247,0.29632,25.38439,35.87258,14.89875,0.0,1,0,2,0,1,0,0,0
0,134521,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134521,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134520,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134520,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134515,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134515,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134514,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134514,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134516,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134516,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134524,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134524,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134522,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
0,134522,158,-121.812908,38.498904,7,17,0,5118.026,19.58577,1.652769,0.317808,25.17551,35.79737,14.55328,0.0,1,0,2,0,1,0,1,1
0,134523,150,-121.926517,38.442531,7,28,0,0.0,30.4077,1.52707,0.275698,25.49582,36.05171,14.93572,0.0,1,0,2,0,1,0,0,0
